name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
paris,2020-01-06T01:00:00,4.3,3.1,0.7,77.71,0,0,,0,0,12.5,5.4,141,1032.3,22.2,20.6,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-06T02:00:00,3.4,3.4,0.9,83.56,0,0,,0,0,10.3,3.9,125,1031.5,42.9,19.9,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-06T03:00:00,2.9,1,1.2,89.19,0,0,,0,0,11.8,6.7,123,1031.3,69.7,18.7,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-06T04:00:00,2.6,1.3,1.2,90.67,0,0,,0,0,11.7,5.2,130,1030.9,87.6,17.9,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-06T05:00:00,2.2,0.6,1,91.87,0,0,,0,0,12,5.7,138,1030.2,91.7,15.9,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-06T06:00:00,1.8,0.1,0.9,93.55,0,0,,0,0,12.5,5.9,117,1029.6,83.7,11.2,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-06T07:00:00,1.9,-0.2,0.8,92.75,0,0,,0,0,16.4,7.1,141,1029.3,73.5,11.4,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-06T08:00:00,1.3,-1.7,0.5,94.01,0,0,,0,0,18.3,10,131,1029,80,10,1.9,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-06T09:00:00,1.3,-0.7,0.4,93.92,0,0,,0,0,17.6,6.5,138,1028.3,15.8,9.1,7,0,0,,Clear,clear-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-06T10:00:00,1.9,-0.7,0.8,92.11,0,0,,0,0,19.6,8.8,156,1027.9,30,12.2,14,0.1,0,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-06T11:00:00,3.1,0.2,1.1,86.92,0,0,,0,0,23.8,10.7,183,1027.4,30,14.5,19,0.1,0,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-06T12:00:00,4.3,1.7,1,79.08,0,0,,0,0,28.4,10.3,188,1026.8,30,17.7,22,0.1,0,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-06T13:00:00,5.4,2.5,1.2,74.28,0,0,,0,0,27.6,13.7,179,1025.3,15.8,18.2,25,0.1,0,,Clear,clear-day,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07150099999"
paris,2020-01-06T14:00:00,6.7,4.4,1.9,71.46,0,0,,0,0,32.6,12,187,1024.1,10,19.1,26,0.1,0,,Clear,clear-day,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07150099999"
paris,2020-01-06T15:00:00,7.1,4.5,2.1,70.72,0,0,,0,0,28,14,181,1023.6,10,19.7,64,0.2,1,,Clear,clear-day,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07150099999"
paris,2020-01-06T16:00:00,7.7,5.1,2.8,71.1,0,0,,0,0,32,14.3,209,1023.5,10,19.9,108,0.4,1,,Clear,clear-day,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07150099999"
paris,2020-01-06T17:00:00,6.9,3.9,3.1,76.65,0,0,,0,0,34.7,16.7,218,1024,10,22.4,14,0.1,0,,Clear,clear-day,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07147099999"
paris,2020-01-06T18:00:00,6.3,3.6,3.1,80.18,0,0,,0,0,31.9,13.2,240,1024.8,60.5,21.9,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-06T19:00:00,5.5,1.4,1.9,77.68,0,0,,0,0,46.3,22.4,266,1026.5,93.6,20,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-06T20:00:00,5.4,2.8,2.7,82.59,0,0,,0,0,39.6,12.1,218,1025.6,99,18.4,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-06T21:00:00,5.9,3.7,3.5,84.34,0,0,,0,0,25.6,10.1,218,1025.8,99,17.3,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-06T22:00:00,6.2,3.6,4.8,91.02,0,0,,0,0,27.6,12.3,218,1026,99,5.1,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-06T23:00:00,6.6,4.6,6,95.61,0.09,100,rain,0,0,23,10.4,234,1026,99,6,0,0,0,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-07T00:00:00,7.3,4.4,6.2,93.01,0,0,,0,0,30.5,16.2,247,1026.5,99,16,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-07T01:00:00,7.8,5.6,6.4,91.23,0,0,,0,0,28,12.4,257,1027.1,99,17.2,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-07T02:00:00,7.9,5.9,6.2,88.92,0,0,,0,0,25,11,264,1027.5,99,17.1,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-07T03:00:00,8,6.7,6.2,88.75,0,0,,0,0,24.8,7.9,254,1028.3,93.9,17.3,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-07T04:00:00,7.1,6.5,5.8,91.57,0,0,,0,0,18.8,5,242,1028.9,90,14.9,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-07T05:00:00,6.5,5,5.8,94.99,0,0,,0,0,13.6,7.8,227,1028.8,90,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-07T06:00:00,6.4,5.3,5.7,95.25,0,0,,0,0,13.6,6.1,212,1028.9,92.5,9.9,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-07T07:00:00,6.2,4.7,5.5,95.32,0,0,,0,0,15.8,7.3,205,1028.8,96.6,8.6,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-07T08:00:00,6.3,4.5,5.3,93.87,0.014,100,rain,0,0,18.9,8.5,211,1029.1,93.8,13.2,1.1,0,0,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-07T09:00:00,6.2,4.4,5.6,95.65,0,0,,0,0,15.1,8.9,205,1030.3,98.3,9.1,6,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-07T10:00:00,6.7,4.7,6.2,96.73,0,0,,0,0,26.3,9.9,207,1030.3,98.3,6.6,19,0.1,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-07T11:00:00,7.3,5.3,6.6,95.6,0,0,,0,0,21.2,10.3,203,1030.5,98.6,8.8,43,0.2,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-07T12:00:00,7.9,6,6.8,92.97,0,0,,0,0,20.5,10.7,197,1030.5,99,10.5,44,0.2,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-07T13:00:00,8.2,6.2,7.2,93.51,0,0,,0,0,24.7,12,205,1030,99,11.9,54,0.2,1,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-07T14:00:00,8.7,7,7.5,92.59,0,0,,0,0,26.6,10.6,195,1029,100,13.6,50,0.2,1,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-07T15:00:00,8.7,7.1,7.6,92.83,0,0,,0,0,25,10.1,189,1028.7,99,9.3,28,0.1,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-07T16:00:00,8.6,6.8,7.8,94.57,0,0,,0,0,24.1,10.8,198,1028.5,98.6,15,15,0.1,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-07T17:00:00,8.6,7.2,8,96.47,0,0,,0,0,24,8.8,198,1028.6,98.6,5.4,8,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-07T18:00:00,8.5,6.6,8.1,96.81,0,0,,0,0,22.2,11.9,187,1028.3,98.3,2,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-07T19:00:00,8.7,6.8,8.4,98.15,0,0,,0,0,24,11.8,188,1028.5,100,2.5,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-07T20:00:00,8.7,6.7,8.5,98.58,0,0,,0,0,24.2,12.4,198,1028.5,100,2.6,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-07T21:00:00,9,7.3,8.6,97.63,0.006,100,rain,0,0,23.2,10.6,199,1028.2,100,2,0,0,0,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-07T22:00:00,9.1,7.2,8.8,98.13,0,0,,0,0,25.6,11.9,198,1027.9,100,2.7,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-07T23:00:00,9.5,7.8,9.1,97.53,0,0,,0,0,25.2,11.6,207,1027.7,100,4.3,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-08T00:00:00,10.2,10.2,9.9,97.92,0,0,,0,0,26,9.3,224,1027.4,100,6.8,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-08T01:00:00,10.5,10.5,10.1,97.15,0,0,,0,0,24.9,9,198,1026.8,100,7.4,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-08T02:00:00,10.9,10.9,10.5,96.95,0,0,,0,0,27,9.5,222,1026.4,100,7.3,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-08T03:00:00,11.4,11.4,10.8,95.75,0,0,,0,0,30.5,11.6,235,1026.5,100,13.9,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-08T04:00:00,11.6,11.6,10.8,95.03,0,0,,0,0,33,12.6,235,1026.4,100,18.4,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-08T05:00:00,11.6,11.6,10.6,93.68,0,0,,0,0,32.5,14.2,245,1026.3,100,20.4,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-08T06:00:00,11.8,11.8,10.5,92.02,0,0,,0,0,29.1,13.2,231,1026.3,100,21.4,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-08T07:00:00,11.7,11.7,10.5,91.97,0,0,,0,0,31,14,237,1025.9,100,24.1,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-08T08:00:00,11.7,11.7,10.3,90.91,0,0,,0,0,26.5,9.6,245,1026.1,100,23.7,1,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-08T09:00:00,11.7,11.7,10.3,90.93,0,0,,0,0,28.5,11.4,229,1026.9,100,22.8,5,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-08T10:00:00,11.7,11.7,10.5,91.89,0,0,,0,0,26.3,12.9,220,1027.5,100,22.2,8,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-08T11:00:00,11.7,11.7,10.6,92.79,0,0,,0,0,26.4,8.2,225,1027.7,100,18.5,16,0.1,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-08T12:00:00,11.9,11.9,10.6,91.77,0,0,,0,0,20.8,10.6,238,1027.8,100,18.7,24,0.1,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-08T13:00:00,12,12,10.8,92.31,0,0,,0,0,24.6,12.4,228,1027.2,100,16.4,26,0.1,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-08T14:00:00,12,12,11,93.62,0,0,,0,0,24,11.7,229,1026.7,100,8.1,23,0.1,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-08T15:00:00,12,12,11.3,95.12,0,0,,0,0,23,11.8,229,1026.3,100,10.7,27,0.1,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-08T16:00:00,12.2,12.2,11.1,92.98,0,0,,0,0,27.3,11.6,218,1026.2,100,17.2,16,0.1,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-08T17:00:00,12.2,12.2,11,92.52,0.006,100,rain,0,0,22.6,10.4,227,1026.5,100,21.6,9,0,0,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-08T18:00:00,12.2,12.2,11,92.61,0,0,,0,0,27.6,13.3,216,1026.5,100,18.2,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-08T19:00:00,11.9,11.9,11,94.38,0,0,,0,0,27,12.2,217,1026.4,100,6.1,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-08T20:00:00,11.7,11.7,10.8,94.31,0.011,100,rain,0,0,26.6,13.4,205,1025.7,100,11.8,0,0,0,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-08T21:00:00,11.7,11.7,10.6,93.19,0,0,,0,0,29.6,13.8,224,1025.4,100,15.4,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-08T22:00:00,11.6,11.6,10.6,93.77,0,0,,0,0,32.1,14.2,215,1025,100,10.8,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-08T23:00:00,11.5,11.5,10.5,93.34,0,0,,0,0,34.2,15.2,207,1024.3,100,10.9,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-09T00:00:00,11.3,11.3,10.1,92.64,0,0,,0,0,35.8,18.2,216,1023.9,100,12.2,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-09T01:00:00,11.4,11.4,10,91.22,0,0,,0,0,33,14.3,207,1023.3,100,17.1,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-09T02:00:00,11.4,11.4,10.1,91.39,0,0,,0,0,35.4,16.3,199,1022.2,99,14.8,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-09T03:00:00,11.4,11.4,10,91.36,0.035,100,rain,0,0,34.1,15.7,199,1021.7,100,17.4,0,0,0,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-09T04:00:00,11.5,11.5,10,90.38,0,0,,0,0,37.3,16.6,207,1021,99,19,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-09T05:00:00,10.4,10.4,10.3,99.01,0,0,,0,0,34.9,16.1,199,1019.8,100,17.8,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-09T06:00:00,10.1,10.1,10.5,100,0.303,100,rain,0,0,36.9,16,207,1019.2,99,17,0,0,0,,"Rain, Overcast",rain,"07149099999,07156099999,07145099999,07157099999,07147099999,07150099999"
paris,2020-01-09T07:00:00,11.5,11.5,10.4,93.22,0.04,100,rain,0,0,39.1,16.3,210,1018.9,98.8,19.1,0,0,0,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999"
paris,2020-01-09T08:00:00,11.5,11.5,10.1,90.62,0,0,,0,0,46.2,19,209,1018,100,21.5,0.6,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999"
paris,2020-01-09T09:00:00,10.8,10.8,9.6,92.07,0.014,100,rain,0,0,41.7,16.6,207,1017.4,100,14.8,15.6,0.1,0,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-09T10:00:00,11.7,11.7,9.8,88.38,0.057,100,rain,0,0,47.6,22.6,215,1017.1,100,17.5,11,0,0,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-09T11:00:00,11.5,11.5,10.2,91.52,0.006,100,rain,0,0,44.4,19.9,208,1016.8,100,19.7,16,0.1,0,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-09T12:00:00,11.9,11.9,10.3,89.73,0,0,,0,0,45.1,20.1,206,1016.1,100,17.1,60,0.2,1,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-09T13:00:00,12.3,12.3,10.3,87.68,0,0,,0,0,45.3,20,216,1015.1,100,23.2,74,0.3,1,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-09T14:00:00,12.2,12.2,10.4,88.95,0,0,,0,0,47.6,22.9,207,1013.8,100,21.9,36,0.1,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-09T15:00:00,12.2,12.2,10.2,87.86,0,0,,0,0,47.1,21.8,208,1013.3,100,22.7,24,0.1,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-09T16:00:00,12,12,9.6,85.14,0,0,,0,0,49.2,18.6,206,1012.8,100,23.5,14,0.1,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-09T17:00:00,11.5,11.5,10,90.73,0.501,100,rain,0,0,46.9,15.1,197,1012.3,100,6,11,0,0,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-09T18:00:00,11,11,10.2,94.48,0.92,100,rain,0,0,38,17.1,208,1012.5,100,8.3,0,0,0,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-09T19:00:00,11,11,9.8,92.47,0,0,,0,0,43.6,19.5,198,1012,99,20.9,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-09T20:00:00,11.1,11.1,9.6,90.55,0.019,100,rain,0,0,48.7,19.8,209,1011.8,99,23.2,0,0,0,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-09T21:00:00,10.8,10.8,9.2,89.98,0,0,,0,0,44.8,22.8,206,1011.4,99,24.4,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-09T22:00:00,10.7,10.7,8.3,84.99,0,0,,0,0,49,23.7,215,1011.8,94,25.2,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-09T23:00:00,10.5,10.5,7.6,82.03,0,0,,0,0,53.2,21.9,209,1011.5,99,27.5,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-10T00:00:00,10.4,10.4,7.5,82.43,0,0,,0,0,46.3,19.9,198,1011.5,99,26.8,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-10T01:00:00,10.1,10.1,7.5,84.22,0,0,,0,0,43.6,18.7,196,1011.2,100,25.6,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-10T02:00:00,9.7,7.4,8,88.79,0.16,100,rain,0,0,41.1,16.8,212,1011.3,99,9,0,0,0,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-10T03:00:00,9.4,6.9,8.2,91.91,0.864,100,rain,0,0,35.6,17.5,209,1011.4,98.8,16.8,0,0,0,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999"
paris,2020-01-10T04:00:00,9.4,7.5,8.2,92.11,0,0,,0,0,40.2,13.2,207,1011.8,100,6.2,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-10T05:00:00,9.2,7.2,8.4,94.25,0.329,100,rain,0,0,33.5,13.7,226,1012.3,99,5.2,0,0,0,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-10T06:00:00,9.2,7.1,8.1,92.63,0.252,100,rain,0,0,28.5,14.2,294,1013.9,99,17.4,0,0,0,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-10T07:00:00,9.4,6.9,7.7,89.49,0,0,,0,0,39.6,17.4,314,1015.8,99,22.6,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-10T08:00:00,9.3,7,7.2,86.77,0,0,,0,0,41.6,16,306,1017.9,99,21,2,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-10T09:00:00,8.9,6.2,5.8,81.11,0.051,100,rain,0,0,44.4,17.4,318,1020.1,99,19.3,5,0,0,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-10T10:00:00,8.3,5.5,5.1,80.31,0,0,,0,0,45.8,17.6,313,1021.9,99,19,13,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-10T11:00:00,7.5,4.7,6.1,90.84,0,0,,0,0,40.8,15.8,307,1023.8,99,5.8,27,0.1,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-10T12:00:00,7.9,5,5.1,82.68,0.045,100,rain,0,0,34.2,17.8,322,1024.8,96.6,19.8,39,0.1,0,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-10T13:00:00,8,5.2,5,81.32,0,0,,0,0,34.4,16.9,318,1025.9,91.8,23.3,64,0.2,1,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-10T14:00:00,8.1,5.4,4.7,79.36,0,0,,0,0,34.9,16.6,324,1026.7,94,19,70,0.3,1,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-10T15:00:00,8.2,6.1,4,74.83,0.006,100,rain,0,0,33.6,12.5,337,1027.1,92.1,24,50,0.2,1,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-10T16:00:00,8.1,6.3,3.9,74.68,0,0,,0,0,31.6,10.5,321,1028.3,96.6,25.5,39,0.1,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-10T17:00:00,7.8,6,4,76.65,0,0,,0,0,26.3,10.3,317,1029.4,96.6,25.9,8,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2020-01-10T18:00:00,7.6,5.9,4.5,80.38,0,0,,0,0,29.1,9.9,324,1030.6,96.6,22,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-10T19:00:00,7.5,5.5,3.9,78.11,0,0,,0,0,25,10.7,333,1031.4,96.6,23.9,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-10T20:00:00,7.4,6.7,3.9,78.25,0,0,,0,0,21.1,5.3,355,1031.8,96.3,24.2,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-10T21:00:00,6.8,6.8,3.3,78.23,0,0,,0,0,14.9,3.6,31,1032,87.2,22.7,0,0,0,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-10T22:00:00,7.2,5.2,3.2,75.96,0,0,,0,0,22.2,10.7,303,1033.1,96.6,22.6,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
paris,2020-01-10T23:00:00,7.1,5.8,3.3,76.55,0,0,,0,0,19.9,7.3,294,1033.6,96.6,22.9,0,0,0,,Overcast,cloudy,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999"
